id,text,label,source,platform_type,language,date_collected,text_length,clean_text,label_encoded
UG_TRUE_065,Uganda's healthcare sector to receive new training programs for healthcare workers.,TRUE,BBC Africa,News Website,English,2025-02-16,11,ugandas healthcare sector receive new training programs healthcare workers,1
UG_TRUE_066,Uganda's education system to adopt new teaching methodologies to improve student learning outcomes.,TRUE,The East African,News Website,English,2025-02-17,13,ugandas education system adopt new teaching methodologies improve student learning outcomes,1
UG_TRUE_067,Uganda's government to launch new initiatives to promote entrepreneurship.,TRUE,Daily Monitor,News Website,English,2025-02-17,9,ugandas government launch new initiatives promote entrepreneurship,1
UG_FAKE_086,"No, Ugandan president Museveni didn’t announce new lockdown measures on Twitter.",FAKE,AfricaCheck,Fact-Check,English,2021-03-20,11,ugandan president museveni didnt announce new lockdown measures twitter,0
UG_FAKE_087,"No, Ugandan health ministry didn’t issue warning about fake vaccines being distributed.",FAKE,AfricaCheck,Fact-Check,English,2021-05-15,12,ugandan health ministry didnt issue warning fake vaccines distributed,0
UG_FAKE_088,"No, Ugandan police didn’t tweet that citizens must report anyone not wearing masks.",FAKE,AfricaCheck,Fact-Check,English,2020-07-10,13,ugandan police didnt tweet citizens must report anyone wearing masks,0
UG_FAKE_089,"No, Ugandan government didn’t announce free internet for all citizens.",FAKE,AfricaCheck,Fact-Check,English,2025-02-18,10,ugandan government didnt announce free internet citizens,0
UG_FAKE_090,"No, Ugandan opposition leader Bobi Wine didn’t call for international sanctions against Uganda.",FAKE,AfricaCheck,Fact-Check,English,2025-03-12,13,ugandan opposition leader bobi wine didnt call international sanctions uganda,0
UG_FAKE_091,FAKE: Ugandan parliament did not pass bill banning use of Bobi Wine’s portrait at marriage ceremonies.Parliament confirmed that no such bill was discussed.,FAKE,PesaCheck,Fact-Check,English,2025-12-10,23,fake ugandan parliament pass bill banning use bobi wines portrait marriage ceremoniesparliament confirmed bill discussed,0
UG_FAKE_092,FAKE: This video does not show the US Army arriving in Uganda ahead of elections. The video is of US Mountain Soldiers arriving in New York.,FAKE,PesaCheck,Fact-Check,English,2025-12-19,26,fake video show us army arriving uganda ahead elections video us mountain soldiers arriving new york,0
UG_FAKE_093,ALTERED: This photo of Uganda Police spokesperson Rusoke in an NRM T-shirt is doctored. The authentic photo shows Rusoke wearing a police uniform.,FAKE,PesaCheck,Fact-Check,English,2025-12-05,23,altered photo uganda police spokesperson rusoke nrm tshirt doctored authentic photo shows rusoke wearing police uniform,0
UG_FAKE_094,ALTERED: This video does not show President Museveni threatening CNN journalist Larry Madowo. The Presidency dismissed the video as fabricated.,FAKE,PesaCheck,Fact-Check,English,2025-12-05,20,altered video show president museveni threatening cnn journalist larry madowo presidency dismissed video fabricated,0
UG_FAKE_095,"FAKE: This video is not of Ugandan security forces shooting at protesters. The original video, from 2020, shows security forces in Kenya dispersing a crowd.",FAKE,PesaCheck,Fact-Check,English,2025-10-19,25,fake video ugandan security forces shooting protesters original video 2020 shows security forces kenya dispersing crowd,0
UG_FAKE_096,"HOAX: This NIRA account promising express National IDs is not authentic. NIRA has dismissed the account as fake and urged the public to ignore it, along with several other imposter accounts.",FAKE,PesaCheck,Fact-Check,English,2025-11-20,31,hoax nira account promising express national ids authentic nira dismissed account fake urged public ignore along several imposter accounts,0
UG_FAKE_097,"FAKE: This video is not of Ugandan opposition leader Bobi Wine being arrested. The original video, from 2021, shows Bobi Wine being taken away by security forces during protests in Kampala.",FAKE,PesaCheck,Fact-Check,English,2025-10-14,31,fake video ugandan opposition leader bobi wine arrested original video 2021 shows bobi wine taken away security forces protests kampala,0
UG_FAKE_098,"FAKE: Ugandan opposition leader Bobi Wine has not fled to the US. There is no evidence to support this claim, and Bobi Wine has not made any public statements indicating that he has left Uganda.",FAKE,PesaCheck,Fact-Check,English,2025-08-30,35,fake ugandan opposition leader bobi wine fled us evidence support claim bobi wine made public statements indicating left uganda,0
UG_FAKE_099,ALTERED: This video of US President Trump commenting on electoral violence in Uganda is doctored. The original video is of Trump’s speech during his campaign in Wisconsin in 2016.,FAKE,PesaCheck,Fact-Check,English,2025-11-05,29,altered video us president trump commenting electoral violence uganda doctored original video trumps speech campaign wisconsin 2016,0
UG_FAKE_100,"FAKE: This video is not of Ugandan opposition leader Bobi Wine calling for the overthrow of the Ugandan government. There is no evidence to support this claim, and Bobi Wine has not made any public statements indicating such intentions.",FAKE,PesaCheck,Fact-Check,English,2025-09-15,39,fake video ugandan opposition leader bobi wine calling overthrow ugandan government evidence support claim bobi wine made public statements indicating intentions,0
UG_FAKE_101,FAKE: Centenary Bank’s head office in Kampala did not catch fire. The bank confirmed the allegations are FAKE.,FAKE,PesaCheck,Fact-Check,English,2025-11-01,18,fake centenary banks head office kampala catch fire bank confirmed allegations fake,0
UG_FAKE_102,"PARTLY FAKE: Natasha Museveni is not the Bank of Uganda governor. The position is held by Michael Atingi-Ego, not Natasha.",FAKE,PesaCheck,Fact-Check,English,2025-12-03,20,partly fake natasha museveni bank uganda governor position held michael atingiego natasha,0
UG_FAKE_103,FAKE: This video is unrelated to Uganda’s Deputy Prime Minister Moses Ali. The video is of the arrival of the body of the deceased Speaker Jacob Oulanyah at Entebbe Airport.,FAKE,PesaCheck,Fact-Check,English,2025-12-03,30,fake video unrelated ugandas deputy prime minister moses ali video arrival body deceased speaker jacob oulanyah entebbe airport,0
UG_FAKE_104,ALTERED: This video of US President Trump speaking about Bobi Wine is doctored. The original video is of President Trump making remarks about New York City Mayor-elect Zohran Mamdani.,FAKE,PesaCheck,Fact-Check,English,2025-12-03,29,altered video us president trump speaking bobi wine doctored original video president trump making remarks new york city mayorelect zohran mamdani,0
UG_FAKE_105,FAKE: This photo does not depict a UDA political rally in Mbeere North. The image was taken in Mayuge District in Uganda.,FAKE,PesaCheck,Fact-Check,English,2025-12-03,22,fake photo depict uda political rally mbeere north image taken mayuge district uganda,0
UG_TRUE_068,Uganda's government to implement new measures to enhance food security.,TRUE,Daily Monitor,News Website,English,2025-02-18,10,ugandas government implement new measures enhance food security,1
UG_FAKE_106,ALTERED: This video of Electoral Commission chairperson Simon Byabakama speaking about Bobi Wine is doctored. The original video shows Byabakama announcing the revised dates for the presidential nominations.,FAKE,PesaCheck,Fact-Check,English,2025-11-26,28,altered video electoral commission chairperson simon byabakama speaking bobi wine doctored original video shows byabakama announcing revised dates presidential nominations,0
UG_FAKE_107,SATIRE: Muteesa 1 Royal University has not opened a campus on the Indian Ocean coast. The university said the claim is FAKE.,FAKE,PesaCheck,Fact-Check,English,2025-11-15,22,satire muteesa 1 royal university opened campus indian ocean coast university said claim fake,0
UG_FAKE_108,FAKE: This video showing Ugandan military aircraft performing drills isn’t recent. The video precedes Museveni’s declaration on ownership of the Indian Ocean.,FAKE,PesaCheck,Fact-Check,English,2025-11-15,22,fake video showing ugandan military aircraft performing drills isnt recent video precedes musevenis declaration ownership indian ocean,0
UG_FAKE_109,HOAX: This website promising free data to celebrate WhatsApp’s anniversary is a scam. The scam misleads users into believing they are being gifted 100GB of free data on WhatsApp’s 16th anniversary.,FAKE,PesaCheck,Fact-Check,English,2025-10-24,31,hoax website promising free data celebrate whatsapps anniversary scam scam misleads users believing gifted 100gb free data whatsapps 16th anniversary,0
UG_FAKE_110,AKE: This opinion poll on Uganda’s 2026 presidential candidates is inauthentic. Research World International CEO Patrick Wakida dismissed the poll as fabricated.,FAKE,PesaCheck,Fact-Check,English,2025-10-14,22,ake opinion poll ugandas 2026 presidential candidates inauthentic research world international ceo patrick wakida dismissed poll fabricated,0
UG_TRUE_069,Uganda's government to enhance water resource management to support agriculture.,TRUE,New Vision,News Website,English,2025-02-19,10,ugandas government enhance water resource management support agriculture,1
UG_TRUE_070,Uganda's healthcare sector to implement new disease surveillance systems.,TRUE,VOA Swahili,News Website,Mixed,2025-02-19,9,ugandas healthcare sector implement new disease surveillance systems,1
UG_TRUE_071,Uganda's education system to receive new funding for vocational training programs.,TRUE,CNN,News Website,English,2025-02-20,11,ugandas education system receive new funding vocational training programs,1
UG_TRUE_072,Uganda's government to invest in infrastructure projects to improve urban transportation.,TRUE,BBC Africa,News Website,English,2025-02-20,11,ugandas government invest infrastructure projects improve urban transportation,1
UG_TRUE_073,Uganda's agricultural sector to benefit from new research and development initiatives.,TRUE,The East African,News Website,English,2025-02-21,11,ugandas agricultural sector benefit new research development initiatives,1
UG_TRUE_074,Uganda's government to launch new initiatives to promote financial inclusion.,TRUE,Daily Monitor,News Website,English,2025-02-21,10,ugandas government launch new initiatives promote financial inclusion,1
UG_TRUE_075,Uganda's government to enhance disaster response capabilities.,TRUE,New Vision,News Website,English,2025-02-22,7,ugandas government enhance disaster response capabilities,1
UG_TRUE_076,Uganda's tourism sector to develop new heritage tourism sites to attract visitors.,TRUE,VOA Swahili,News Website,Mixed,2025-02-22,12,ugandas tourism sector develop new heritage tourism sites attract visitors,1
UG_FAKE_111,ALTERED: Video of Joel Ssenyonyi receiving a service award is doctored. The video is generated using Artificial Intelligence.,FAKE,PesaCheck,Fact-Check,English,2025-12-12,18,altered video joel ssenyonyi receiving service award doctored video generated using artificial intelligence,0
UG_FAKE_115,FAKE: This opinion poll on Uganda’s 2026 presidential candidates is inauthentic. Research World International CEO Patrick Wakida dismissed the poll as fabricated.,FAKE,PesaCheck,Fact-Check,English,2025-10-14,22,fake opinion poll ugandas 2026 presidential candidates inauthentic research world international ceo patrick wakida dismissed poll fabricated,0
UG_FAKE_116,FAKE: Tanzania’s opposition leader Tundu Lissu has not been acquitted of all charges. Lissu remains in custody after his treason case was adjourned indefinitely.,FAKE,PesaCheck,Fact-Check,English,2025-11-28,24,fake tanzanias opposition leader tundu lissu acquitted charges lissu remains custody treason case adjourned indefinitely,0
UG_FAKE_117,HOAX: Airtel Money is not running this purported anniversary offer. Airtel Uganda has disowned it.,FAKE,PesaCheck,Fact-Check,English,2025-10-28,15,hoax airtel money running purported anniversary offer airtel uganda disowned,0
UG_FAKE_118,"PARTLY FAKE: Video of Kenyatta meeting President Museveni to negotiate the release of Kenyan activists recently is outdated. The video has been online since April 2025, when Kenyatta paid President Museveni a courtesy call at State House, Entebbe.",FAKE,PesaCheck,Fact-Check,English,2025-12-10,38,partly fake video kenyatta meeting president museveni negotiate release kenyan activists recently outdated video online since april 2025 kenyatta paid president museveni courtesy call state house entebbe,0
UG_FAKE_119,SATIRE: This video of Common Man’s Party president Munyagwa eating is fabricated. The video of the presidential candidate was created using AI.,FAKE,PesaCheck,Fact-Check,English,2025-12-10,22,satire video common mans party president munyagwa eating fabricated video presidential candidate created using ai,0
