id,text,label,source,platform_type,language,date_collected,text_length
UG_FAKE_113,FAKE: This photo does not depict a UDA political rally in Mbeere North. The image was taken in Mayuge District in Uganda.,FAKE,PesaCheck,Fact-Check,English,2025-12-03,22
UG_FAKE_114,HOAX: This website promising free data to celebrate WhatsApp’s anniversary is a scam. The scam misleads users into believing they are being gifted 100GB of free data on WhatsApp’s 16th anniversary.,FAKE,PesaCheck,Fact-Check,English,2025-10-24,31
UG_FAKE_115,FAKE: This opinion poll on Uganda’s 2026 presidential candidates is inauthentic. Research World International CEO Patrick Wakida dismissed the poll as fabricated.,FAKE,PesaCheck,Fact-Check,English,2025-10-14,22
UG_FAKE_116,FAKE: Tanzania’s opposition leader Tundu Lissu has not been acquitted of all charges. Lissu remains in custody after his treason case was adjourned indefinitely.,FAKE,PesaCheck,Fact-Check,English,2025-11-28,24
UG_FAKE_117,HOAX: Airtel Money is not running this purported anniversary offer. Airtel Uganda has disowned it.,FAKE,PesaCheck,Fact-Check,English,2025-10-28,15
UG_FAKE_118,"PARTLY FAKE: Video of Kenyatta meeting President Museveni to negotiate the release of Kenyan activists recently is outdated. The video has been online since April 2025, when Kenyatta paid President Museveni a courtesy call at State House, Entebbe.",FAKE,PesaCheck,Fact-Check,English,2025-12-10,38
UG_FAKE_119,SATIRE: This video of Common Man’s Party president Munyagwa eating is fabricated. The video of the presidential candidate was created using AI.,FAKE,PesaCheck,Fact-Check,English,2025-12-10,22
UG_FAKE_120,FAKE: This TikTok account sharing pro-NRM content does not belong to Uganda Electoral Commission. The Uganda Electoral body told PesaCheck that the account is fake and not owned by the commission.,FAKE,PesaCheck,Fact-Check,English,2025-11-26,31
UG_FAKE_121,"FAKE: Uganda’s President Museveni is alive. The video is AI-generated, and Museveni has continued to appear in public after the death claims.",FAKE,PesaCheck,Fact-Check,English,2025-11-12,22
UG_FAKE_122,"ALTERED: This image of Kampala City Speaker Zahara Luyirika is doctored. In the original photo, Luyirika was displaying a picture of Bobi Wine, not President Museveni.",FAKE,PesaCheck,Fact-Check,English,2025-11-18,26
UG_FAKE_123,FAKE: The Ugandan police officer who assaulted a shop attendant was not released without charge. The police officer was charged with assault and remanded in prison.,FAKE,PesaCheck,Fact-Check,English,2025-11-05,26
UG_FAKE_124,ALTERED: This video of New York mayor-elect Zohran Mamdani pledging support for Bobi Wine is edited. The original video is of Mamdani speaking about the election in New York.,FAKE,PesaCheck,Fact-Check,English,2025-11-05,29
UG_FAKE_125,HOAX: The Uganda Electoral Commission is not recruiting polling agents. The Commission has disowned the job advert.,FAKE,PesaCheck,Fact-Check,English,2025-10-24,17
UG_FAKE_126,"MISSING CONTEXT: This photo of Samia Suluhu Hassan’s swearing in as president is old. The photo was taken on 19 March 2021, when she was sworn in following the death of John Magufuli.",FAKE,PesaCheck,Fact-Check,English,2025-10-19,33
UG_FAKE_127,FAKE: This video doesn’t show floating bags in downtown Kampala. The video is AI-generated.,FAKE,PesaCheck,Fact-Check,English,2025-10-14,14
UG_FAKE_128,HOAX: This Bidco Uganda anniversary promotion is fake. The company disowned the promo.,FAKE,PesaCheck,Fact-Check,English,2025-10-01,13
UG_FAKE_129,FAKE: Former US President Barack Obama was not addressing the Tanzanian election in this video. Obama was delivering a speech at Mandela’s 100th birth anniversary on 17 July 2018.,FAKE,PesaCheck,Fact-Check,English,2025-09-15,29
UG_FAKE_130,"ALTERED: This video claiming Tanzanian President Samia Suluhu Hassan is dead is doctored. President Samia is alive, and the original video, published by Citizen TV, was about activists commenting on Tanzania’s election.",FAKE,PesaCheck,Fact-Check,English,2025-09-10,32
UG_FAKE_131,"FAKE: This video does not show protesters occupying a Tanzanian airport in October 2025. The video, from 2021, shows youth breaking through an airport fence to see the plane carrying the late President John Magufuli in Dar es Salaam.",FAKE,PesaCheck,Fact-Check,English,2025-08-30,39
UG_FAKE_132,FAKE: Kasambya County legislator David Kabanda is not dead. The member of parliament appeared in public after the death claims were shared online.,FAKE,PesaCheck,Fact-Check,English,2025-08-20,23
UG_FAKE_133,"FAKE: Uganda’s opposition politician Kiiza Besigye was not seen leaving the country in October 2025. The video was posted in February 2024, and Besigye is currently in prison.",FAKE,PesaCheck,Fact-Check,English,2025-10-10,28
UG_FAKE_134,FAKE: Speaker Anita Among is not in critical condition following an accident. The Speaker has been publicly campaigning and continues performing her official duties.,FAKE,PesaCheck,Fact-Check,English,2025-09-25,24
UG_FAKE_135,FAKE: This purported Buganda Kingdom letter commenting on Bobi Wine’s visit to ex-President Obote’s grave is fabricated. The Buganda Kingdom has dismissed the letter as fake.,FAKE,PesaCheck,Fact-Check,English,2025-09-15,26
UG_FAKE_135,FAKE: This video is not of Teso elders crying to Speaker Anita Among. The video is of individuals mourning the death of Kenya’s former Prime Minister Raila Odinga.,FAKE,PesaCheck,Fact-Check,English,2025-09-05,28
UG_FAKE_136,"FAKE: These photos do not show Bobi Wine arriving at State House. The images date back to 2017, when Bobi Wine was still the Kyadondo East MP, and were taken during one of his music shows.",FAKE,PesaCheck,Fact-Check,English,2025-08-30,36
UG_FAKE_137,FAKE: This TikTok account offering loans does not belong to Ugandan businessman Ham Kiggundu. Ham Group of Companies has disowned the account.,FAKE,PesaCheck,Fact-Check,English,2025-08-20,22
UG_FAKE_138,FAKE: President Museveni has not paused his re-election campaign due to illness. Museveni continued campaigning after the claim surfaced online.,FAKE,PesaCheck,Fact-Check,English,2025-08-10,20
UG_FAKE_139,FAKE: Daily Monitor did not publish this story on Ugandan activist Sarah Bireete. The publication disowned the alleged article.,FAKE,PesaCheck,Fact-Check,English,2025-07-30,19
UG_FAKE_140,FAKE: New Vision did not publish this article about a study on men in Mbale. The publication flagged it as fake.,FAKE,PesaCheck,Fact-Check,English,2025-10-19,21
UG_FAKE_141,"FAKE: Allan Ssewanyana did not receive the NUP ticket for Makindye West MP. The party awarded the Makindye West ticket to Zahara Maala Luyilika, not Allan Ssewanyana.",FAKE,PesaCheck,Fact-Check,English,2025-12-12,27
UG_FAKE_142,FAKE: Uganda’s Education Minister Janet Museveni has not ordered schools to end their third term on 25 November 2025. The ministry has confirmed that the information is unTRUE.,FAKE,PesaCheck,Fact-Check,English,2025-11-20,28
UG_FAKE_143,FAKE: This campaign poster claiming businessman Ham Kiggundu is vying for Kampala Lord Mayor is fabricated. The NRM flagbearer for the position is Moses Nsubuga.,FAKE,PesaCheck,Fact-Check,English,2025-11-15,25
UG_FAKE_144,ALTERED: This purported NTV report on a new investment project by President Museveni is doctored. The video was manipulated using AI.,FAKE,PesaCheck,Fact-Check,English,2025-11-01,21
UG_FAKE_145,FAKE: Uganda has not recorded an outbreak of Ebola in October 2025. The video was recorded in 2022 and not 2025 as claimed.,FAKE,PesaCheck,Fact-Check,English,2025-10-28,23
UG_FAKE_146,ALTERED: This purported New Vision story about presidential candidate Bobi Wine is fabricated. The newspaper page was edited by replacing a death announcement of a senior police officer with the fake article.,FAKE,PesaCheck,Fact-Check,English,2025-10-24,32
UG_FAKE_147,HOAX: This Centenary Bank Independence Day promotion is fake. The Ugandan bank has disowned the purported offer.,FAKE,PesaCheck,Fact-Check,English,2025-10-01,17
UG_FAKE_148,FAKE: This video is not of Ugandan journalist arrested for questioning President Museveni on healthcare issues. The video is of a murder suspect and not the journalist as alleged.,FAKE,PesaCheck,Fact-Check,English,2025-10-01,29
UG_FAKE_149,"HOAX: This purported National Unity Platform data offer to supporters is fake. The party leadership disowned the promotion, terming it a scam.",FAKE,PesaCheck,Fact-Check,English,2025-10-07,22
UG_FAKE_150,FAKE HEADLINE: The UN has not issued a directive banning President Museveni from running for president. The United Nations (UN) Charter does not specify how elections should be conducted within individual countries.,FAKE,PesaCheck,Fact-Check,English,2025-09-07,32
UG_FAKE_151,FAKE HEADLINE: This video doesn’t show Rebecca Kadaga declaring support for Bobi Wine. The video shows Kadaga’s homecoming event in Jinja.,FAKE,PesaCheck,Fact-Check,English,2025-09-07,21
UG_FAKE_152,"HOAX: This purported National Unity Platform data offer to supporters is fake. The party leadership disowned the promotion, terming it a scam.",FAKE,PesaCheck,Fact-Check,English,2025-10-07,22
UG_FAKE_153,FAKE HEADLINE: The UN has not issued a directive banning President Museveni from running for president. The United Nations (UN) Charter does not specify how elections should be conducted within individual countries.,FAKE,PesaCheck,Fact-Check,English,2025-09-07,32
UG_FAKE_154,FAKE HEADLINE: This video doesn’t show Rebecca Kadaga declaring support for Bobi Wine. The video shows Kadaga’s homecoming event in Jinja.,FAKE,PesaCheck,Fact-Check,English,2025-09-07,21
UG_FAKE_155,ALTERED: This video showing UBC TV anchor Kazimoto promoting a money-making app is doctored. The video was digitally manipulated using AI.,FAKE,PesaCheck,Fact-Check,English,2025-08-20,21
UG_FAKE_156,"FAKE: This photo of Joseph Kony’s national ID card is fabricated. Uganda’s National Identification and Registration Authority (NIRA) has disowned the ID card, terming it inauthentic.",FAKE,PesaCheck,Fact-Check,English,2025-08-10,26
UG_FAKE_157,FAKE: This image of Uganda’s opposition politician Joel Ssenyonyi wearing a T-shirt branded ‘Vote M7’ is fabricated. The image is AI-generated.,FAKE,PesaCheck,Fact-Check,English,2025-07-30,21
UG_FAKE_158,FAKE: This photo of NUP mobiliser Sauda Madada in an NRM T-shirt is fabricated. Several AI-detection tools show that the image was generated using AI.,FAKE,PesaCheck,Fact-Check,English,2025-07-25,25
UG_FAKE_159,ALTERED: This video of President Museveni saying he won’t vie for presidency again after 2026 is manipulated. The original video is of Museveni addressing the Egypt–Uganda Business Forum in Cairo in August 2025.,FAKE,PesaCheck,Fact-Check,English,2025-07-15,33
UG_FAKE_160,FAKE: This campaign poster portraying Ugandan pastor Wilson Bugembe as NRM’s Nansana Municipality flagbearer is fabricated. The NRM flagbearer for Nansana Municipality is Idi Buggaga Matovu.,FAKE,PesaCheck,Fact-Check,English,2025-07-10,26
UG_FAKE_161,FAKE: Erias Lukwago and Ssemujju Nganda have not defected from PFF to NUP. The claim in the video misrepresents the information shared during the PFF press conference to promote pro-NUP sentiments.,FAKE,PesaCheck,Fact-Check,English,2025-06-30,31
UG_FAKE_162,ALTERED: This video of Ugandan President Museveni endorsing rival Bobi Wine is doctored. The original video is of Museveni speaking about Uganda-Egypt relations.,FAKE,PesaCheck,Fact-Check,English,2025-06-20,23
UG_FAKE_163,"PARTLY FAKE: This photo is not of Ugandan politician Bobi Wine meeting UK’s Deputy Prime Minister. The individual in the photo isn’t UK’s deputy premier, David Lammy.",FAKE,PesaCheck,Fact-Check,English,2025-09-15,27
UG_FAKE_164,"FAKE: ICC has not issued an arrest warrant for President Museveni and his son, Muhoozi. ICC told PesaCheck in an email that no such arrest warrants have been issued.",FAKE,PesaCheck,Fact-Check,English,2025-06-10,29
UG_FAKE_165,ALTERED: This photo of UPDF spokesperson in an NUP-branded uniform is doctored. Error Level Analysis conducted on the photo shows that the image was manipulated and digitally altered to add the badges.,FAKE,PesaCheck,Fact-Check,English,2025-05-30,32
UG_FAKE_166,"FAKE: WhatsApp has not released a feature that notifies users when chats are recorded or screenshots are taken. Meta, WhatsApp’s parent company, refuted the claim.",FAKE,PesaCheck,Fact-Check,English,2025-05-20,25
UG_FAKE_167,"FAKE: This post claiming 15 people died in an accident on Seeta-Jinja Kampala Highway is misleading. The claim is misleading, and the images used are not of recent events.",FAKE,PesaCheck,Fact-Check,English,2025-09-10,29
UG_FAKE_168,FAKE: This notice from the Ministry of Agriculture promising grants is fake. MAAIF and Minister Frank Tumwebaze have dismissed the notice as FAKE and urged the public to ignore it.,FAKE,PesaCheck,Fact-Check,English,2025-10-09,30
UG_FAKE_169,FAKE: This post about NRM CEC elections attributed to Rebecca Kadaga is from a parody account. The claim was posted by a parody account impersonating the former Speaker of Parliament and has since been deleted.,FAKE,PesaCheck,Fact-Check,English,2025-11-15,35
UG_FAKE_170,FAKE: Ugandan politician Rebecca Kadaga did not win NRM vice chairperson seat. The NRM Electoral Commission declared Anita Among the winner.,FAKE,PesaCheck,Fact-Check,English,2025-11-15,21
UG_FAKE_171,FAKE: This Facebook post on NUP presidency is not by Bobi Wine. The politician disowned the post.,FAKE,PesaCheck,Fact-Check,English,2025-12-01,17
UG_FAKE_172,FAKE: President Trump did not sign an order requiring a US passport to purchase food and medicine. The US embassy in Uganda said there is no such directive.,FAKE,PesaCheck,Fact-Check,English,2025-12-10,28
UG_FAKE_173,FAKE: Uganda’s former Speaker Rebecca Kadaga has not agreed to join the opposition. The video does not show Kadaga accepting Bobi Wine’s request to join the opposition.,FAKE,PesaCheck,Fact-Check,English,2025-12-15,27
UG_FAKE_174,FAKE: Former Speaker Kadaga was not chased out of the NRM NEC meeting. A review of the full coverage of the meeting shows no evidence of such an incident.,FAKE,PesaCheck,Fact-Check,English,2025-08-18,29
UG_FAKE_175,FAKE: Uganda’s Inspectorate of Government did not author this letter interdicting National Youth Council members. The Inspectorate has disowned the letter.,FAKE,PesaCheck,Fact-Check,English,2025-08-25,21
UG_FAKE_176,FAKE: President Museveni did not announce joining vocational education after primary school. The Education Ministry confirmed the allegations to be unTRUE.,FAKE,PesaCheck,Fact-Check,English,2025-09-01,21
UG_FAKE_177,FAKE HEADLINE: This video doesn’t show President Museveni commenting on death of NUP activist Marinos. The headline of the YouTube video is both misleading and clickbait.,FAKE,PesaCheck,Fact-Check,English,2025-09-12,26
UG_FAKE_178,ALTERED: This video of UK Prime Minister Keir Starmer announcing jobs under a free immigration programme is doctored. The video was edited using AI.,FAKE,PesaCheck,Fact-Check,English,2025-09-20,24
UG_FAKE_179,ALTERED: This photo of Bobi Wine announcing a new ‘People Power’ uniform is manipulated. The original photo shows Bobi Wine dressed in a red attire with NUP party branding and not a military uniform.,FAKE,PesaCheck,Fact-Check,English,2025-10-05,34
